DateTime,Tuketim_MWh,Ankara_Sicaklik,Erzurum_Sicaklik,Istanbul_Sicaklik,Izmir_Sicaklik,Weighted_Avg_Temp,Saat,Ay,Yil,Haftanin_Gunu,Hafta_Sonu,Mesai_Saati,Lag_Tuketim_24h
2025-03-27 11:00:00,40997.6,18.9,11.7,18.9,20.0,18.04,11,3,2025,3,0,1,42486.18
2025-03-27 12:00:00,39751.02,21.7,12.2,18.9,23.3,19.47,12,3,2025,3,0,1,41152.98
2025-03-27 13:00:00,40058.26,22.5,12.5,20.6,26.5,21.04,13,3,2025,3,0,1,41546.38
2025-03-27 14:00:00,40353.48,22.8,13.9,20.6,27.5,21.52,14,3,2025,3,0,1,41281.81
2025-03-27 15:00:00,40221.41,22.8,13.3,20.0,26.9,21.08,15,3,2025,3,0,1,41321.13
2025-03-27 16:00:00,40900.85,23.3,12.8,20.0,27.8,21.3,16,3,2025,3,0,1,41749.83
2025-03-27 17:00:00,40785.35,22.5,12.5,18.3,27.2,20.26,17,3,2025,3,0,1,41738.21
2025-03-27 18:00:00,41781.96,21.7,10.6,16.7,24.4,18.58,18,3,2025,3,0,1,42296.47
2025-03-27 19:00:00,41292.78,18.6,8.3,15.6,22.2,16.58,19,3,2025,3,0,0,41825.7
2025-03-27 20:00:00,42332.37,16.9,7.5,15.0,20.0,15.35,20,3,2025,3,0,0,42602.74
2025-03-27 21:00:00,41262.49,15.6,6.1,14.4,18.3,14.24,21,3,2025,3,0,0,41372.76
2025-03-27 22:00:00,40162.53,14.4,3.9,15.0,17.5,13.68,22,3,2025,3,0,0,40207.4
2025-03-27 23:00:00,38725.5,13.3,4.4,13.9,18.9,13.32,23,3,2025,3,0,0,38926.72
2025-03-28 00:00:00,36827.18,12.5,2.5,13.9,19.4,12.94,0,3,2025,4,0,0,37131.56
2025-03-28 01:00:00,35006.77,12.8,1.7,13.3,18.1,12.4,1,3,2025,4,0,0,35405.95
2025-03-28 02:00:00,33634.78,11.9,0.6,13.3,19.4,12.26,2,3,2025,4,0,0,33996.02
2025-03-28 03:00:00,33210.07,11.1,-0.6,13.3,18.3,11.66,3,3,2025,4,0,0,33815.77
2025-03-28 04:00:00,33372.41,11.1,-1.1,12.8,17.5,11.23,4,3,2025,4,0,0,34063.3
2025-03-28 05:00:00,33180.16,8.3,-1.7,12.8,17.2,10.38,5,3,2025,4,0,0,33967.01
2025-03-28 06:00:00,31739.18,9.4,-1.7,12.5,17.5,10.6,6,3,2025,4,0,0,32680.65
2025-03-28 07:00:00,32362.37,12.2,1.9,12.2,18.3,11.88,7,3,2025,4,0,0,33192.27
2025-03-28 08:00:00,36602.5,13.9,5.6,12.2,17.2,12.64,8,3,2025,4,0,1,37113.65
2025-03-28 09:00:00,39239.07,18.1,8.9,12.5,17.4,14.34,9,3,2025,4,0,1,39204.2
2025-03-28 10:00:00,39557.52,20.6,11.7,12.8,18.3,15.69,10,3,2025,4,0,1,39351.17
2025-03-28 11:00:00,40795.21,22.2,12.8,14.4,17.8,16.79,11,3,2025,4,0,1,40997.6
2025-03-28 12:00:00,39584.52,22.5,15.0,15.6,18.9,17.9,12,3,2025,4,0,1,39751.02
2025-03-28 13:00:00,38516.64,22.8,15.6,15.6,19.4,18.16,13,3,2025,4,0,1,40058.26
2025-03-28 14:00:00,39479.32,23.9,16.1,17.2,20.0,19.27,14,3,2025,4,0,1,40353.48
2025-03-28 15:00:00,39348.91,23.9,16.7,16.1,20.0,18.92,15,3,2025,4,0,1,40221.41
2025-03-28 16:00:00,39381.01,23.9,16.1,13.5,20.0,17.79,16,3,2025,4,0,1,40900.85
2025-03-28 17:00:00,39602.06,23.3,15.0,12.8,19.4,17.08,17,3,2025,4,0,1,40785.35
2025-03-28 18:00:00,40427.47,22.5,12.5,12.8,18.3,16.28,18,3,2025,4,0,1,41781.96
2025-03-28 19:00:00,39650.23,21.7,10.6,12.2,16.7,15.24,19,3,2025,4,0,0,41292.78
2025-03-28 20:00:00,40445.48,20.6,10.6,12.2,15.6,14.74,20,3,2025,4,0,0,42332.37
2025-03-28 21:00:00,39417.19,20.6,8.9,11.1,15.0,13.92,21,3,2025,4,0,0,41262.49
2025-03-28 22:00:00,38366.79,20.0,6.7,11.1,13.3,13.1,22,3,2025,4,0,0,40162.53
2025-03-28 23:00:00,36377.18,18.3,5.0,11.1,11.9,12.15,23,3,2025,4,0,0,38725.5
2025-03-29 00:00:00,34520.43,19.4,3.3,11.1,12.2,12.22,0,3,2025,5,1,0,36827.18
2025-03-29 01:00:00,32579.11,16.9,5.0,11.1,11.1,11.64,1,3,2025,5,1,0,35006.77
2025-03-29 02:00:00,30822.06,15.0,3.3,11.1,11.1,10.9,2,3,2025,5,1,0,33634.78
2025-03-29 03:00:00,30319.76,13.9,3.9,11.7,10.6,10.86,3,3,2025,5,1,0,33210.07
2025-03-29 04:00:00,30250.56,15.0,3.9,11.1,10.0,10.78,4,3,2025,5,1,0,33372.41
2025-03-29 05:00:00,29440.94,12.8,2.8,11.1,10.6,10.18,5,3,2025,5,1,0,33180.16
2025-03-29 06:00:00,26894.48,11.7,4.4,10.6,9.4,9.7,6,3,2025,5,1,0,31739.18
2025-03-29 07:00:00,25146.61,13.1,5.7,11.1,11.1,10.79,7,3,2025,5,1,0,32362.37
2025-03-29 08:00:00,26073.12,15.6,7.5,12.5,12.4,12.5,8,3,2025,5,1,1,36602.5
2025-03-29 09:00:00,28133.1,17.2,10.0,13.3,13.3,13.78,9,3,2025,5,1,1,39239.07
2025-03-29 10:00:00,29759.28,18.3,11.9,14.4,16.7,15.46,10,3,2025,5,1,1,39557.52
2025-03-29 11:00:00,30826.52,18.9,12.5,15.0,16.7,15.94,11,3,2025,5,1,1,40795.21
2025-03-29 12:00:00,30819.65,20.6,13.1,15.6,17.2,16.8,12,3,2025,5,1,1,39584.52
2025-03-29 13:00:00,30897.18,21.1,13.3,17.5,17.5,17.77,13,3,2025,5,1,1,38516.64
2025-03-29 14:00:00,30718.46,21.7,13.1,17.8,16.7,17.85,14,3,2025,5,1,1,39479.32
2025-03-29 15:00:00,29999.82,20.6,13.3,18.9,17.5,18.21,15,3,2025,5,1,1,39348.91
2025-03-29 16:00:00,30365.83,20.0,12.8,17.2,16.1,17.02,16,3,2025,5,1,1,39381.01
2025-03-29 17:00:00,31375.12,18.9,12.8,14.4,13.3,15.06,17,3,2025,5,1,1,39602.06
2025-03-29 18:00:00,33343.93,17.5,11.7,15.0,12.8,14.69,18,3,2025,5,1,1,40427.47
2025-03-29 19:00:00,33541.62,15.0,10.6,14.4,12.8,13.66,19,3,2025,5,1,0,39650.23
2025-03-29 20:00:00,34410.16,13.3,9.4,13.9,12.5,12.8,20,3,2025,5,1,0,40445.48
2025-03-29 21:00:00,33628.57,12.8,8.3,13.9,12.2,12.44,21,3,2025,5,1,0,39417.19
2025-03-29 22:00:00,32691.23,12.2,7.5,13.9,12.2,12.18,22,3,2025,5,1,0,38366.79
2025-03-29 23:00:00,31464.01,10.0,7.5,13.3,11.7,11.28,23,3,2025,5,1,0,36377.18
2025-03-30 00:00:00,29785.55,8.9,7.2,12.8,10.6,10.54,0,3,2025,6,1,0,34520.43
2025-03-30 01:00:00,27331.99,8.9,6.7,12.2,10.6,10.23,1,3,2025,6,1,0,32579.11
2025-03-30 02:00:00,25399.16,7.5,6.1,12.2,10.0,9.67,2,3,2025,6,1,0,30822.06
2025-03-30 03:00:00,23978.52,7.2,6.1,12.2,10.0,9.59,3,3,2025,6,1,0,30319.76
2025-03-30 04:00:00,23453.66,5.6,5.0,11.1,10.0,8.59,4,3,2025,6,1,0,30250.56
2025-03-30 05:00:00,23718.8,5.0,5.0,12.2,8.3,8.54,5,3,2025,6,1,0,29440.94
2025-03-30 06:00:00,24304.37,4.4,5.0,11.7,8.3,8.19,6,3,2025,6,1,0,26894.48
2025-03-30 07:00:00,24519.13,5.0,6.7,11.7,8.9,8.72,7,3,2025,6,1,0,25146.61
2025-03-30 08:00:00,25220.37,8.1,7.5,14.4,10.6,11.03,8,3,2025,6,1,1,26073.12
2025-03-30 09:00:00,25888.21,11.7,8.3,13.9,12.5,12.23,9,3,2025,6,1,1,28133.1
2025-03-30 10:00:00,26289.66,13.9,9.4,15.6,13.9,13.9,10,3,2025,6,1,1,29759.28
2025-03-30 11:00:00,26078.43,15.6,12.2,17.5,16.1,15.95,11,3,2025,6,1,1,30826.52
2025-03-30 12:00:00,25523.06,16.7,13.3,18.3,16.7,16.83,12,3,2025,6,1,1,30819.65
2025-03-30 13:00:00,24928.06,16.9,13.9,17.8,17.2,16.87,13,3,2025,6,1,1,30897.18
2025-03-30 14:00:00,24359.75,17.5,13.9,18.9,16.1,17.24,14,3,2025,6,1,1,30718.46
2025-03-30 15:00:00,24424.64,17.2,12.5,17.8,16.1,16.52,15,3,2025,6,1,1,29999.82
2025-03-30 16:00:00,24596.25,14.7,10.6,17.8,15.6,15.51,16,3,2025,6,1,1,30365.83
2025-03-30 17:00:00,24981.13,14.4,9.4,17.2,14.4,14.77,17,3,2025,6,1,1,31375.12
2025-03-30 18:00:00,26216.07,13.9,7.8,16.7,13.3,13.98,18,3,2025,6,1,1,33343.93
2025-03-30 19:00:00,28554.98,12.2,7.8,13.6,12.8,12.22,19,3,2025,6,1,0,33541.62
2025-03-30 20:00:00,27787.59,11.7,7.8,11.1,12.8,11.1,20,3,2025,6,1,0,34410.16
2025-03-30 21:00:00,28457.29,10.6,7.8,11.1,12.5,10.76,21,3,2025,6,1,0,33628.57
2025-03-30 22:00:00,28096.38,10.0,7.5,10.6,11.9,10.24,22,3,2025,6,1,0,32691.23
2025-03-30 23:00:00,27532.26,9.4,7.8,10.6,11.7,10.1,23,3,2025,6,1,0,31464.01
2025-03-31 00:00:00,26141.78,7.5,7.2,10.0,11.1,9.18,0,3,2025,0,0,0,29785.55
2025-03-31 01:00:00,24650.69,7.2,7.8,10.0,9.4,8.85,1,3,2025,0,0,0,27331.99
2025-03-31 02:00:00,23495.04,7.2,8.3,10.0,8.9,8.82,2,3,2025,0,0,0,25399.16
2025-03-31 03:00:00,22730.38,5.0,6.4,10.0,8.3,7.87,3,3,2025,0,0,0,23978.52
2025-03-31 04:00:00,22475.84,6.7,2.8,10.0,7.5,7.6,4,3,2025,0,0,0,23453.66
2025-03-31 05:00:00,22474.66,5.0,2.5,10.0,7.2,7.06,5,3,2025,0,0,0,23718.8
2025-03-31 06:00:00,22151.79,5.6,2.8,10.0,6.1,7.04,6,3,2025,0,0,0,24304.37
2025-03-31 07:00:00,21419.13,6.9,3.3,11.1,6.7,8.0,7,3,2025,0,0,0,24519.13
2025-03-31 08:00:00,22741.09,9.4,4.4,11.1,10.6,9.57,8,3,2025,0,0,1,25220.37
2025-03-31 09:00:00,24582.65,10.0,6.7,12.2,13.3,11.04,9,3,2025,0,0,1,25888.21
2025-03-31 10:00:00,26382.29,11.9,8.3,13.3,16.7,12.88,10,3,2025,0,0,1,26289.66
2025-03-31 11:00:00,27256.73,12.8,9.4,14.4,17.8,13.93,11,3,2025,0,0,1,26078.43
2025-03-31 12:00:00,27342.51,14.4,10.6,16.7,17.8,15.43,12,3,2025,0,0,1,25523.06
2025-03-31 13:00:00,27192.02,15.0,8.5,17.8,18.9,15.92,13,3,2025,0,0,1,24928.06
2025-03-31 14:00:00,26608.93,12.8,9.4,18.3,17.8,15.49,14,3,2025,0,0,1,24359.75
2025-03-31 15:00:00,26309.8,14.4,10.0,17.8,17.8,15.78,15,3,2025,0,0,1,24424.64
2025-03-31 16:00:00,26096.63,16.1,8.9,18.9,18.9,16.7,16,3,2025,0,0,1,24596.25
2025-03-31 17:00:00,26600.21,16.1,7.4,18.9,17.5,16.2,17,3,2025,0,0,1,24981.13
2025-03-31 18:00:00,27913.79,15.0,7.2,17.8,16.7,15.29,18,3,2025,0,0,1,26216.07
2025-03-31 19:00:00,30393.4,14.4,6.7,17.2,15.6,14.6,19,3,2025,0,0,0,28554.98
2025-03-31 20:00:00,30731.81,12.8,5.0,15.6,15.0,13.19,20,3,2025,0,0,0,27787.59
2025-03-31 21:00:00,30099.82,12.8,5.0,14.6,13.9,12.57,21,3,2025,0,0,0,28457.29
2025-03-31 22:00:00,29303.65,12.5,3.9,14.4,12.5,11.97,22,3,2025,0,0,0,28096.38
2025-03-31 23:00:00,28405.47,11.1,2.5,13.9,12.8,11.27,23,3,2025,0,0,0,27532.26
2025-04-01 00:00:00,27099.76,10.0,0.6,12.5,13.5,10.29,0,4,2025,1,0,0,26141.78
2025-04-01 01:00:00,25580.4,10.0,0.0,12.2,12.8,9.94,1,4,2025,1,0,0,24650.69
2025-04-01 02:00:00,24287.63,8.9,-0.6,12.2,12.2,9.46,2,4,2025,1,0,0,23495.04
2025-04-01 03:00:00,23443.34,7.5,-1.1,12.2,11.7,8.93,3,4,2025,1,0,0,22730.38
2025-04-01 04:00:00,23161.7,7.2,-1.7,11.1,11.1,8.2,4,4,2025,1,0,0,22475.84
2025-04-01 05:00:00,23089.82,7.5,-2.2,11.1,11.1,8.2,5,4,2025,1,0,0,22474.66
2025-04-01 06:00:00,22719.95,7.2,-1.7,11.1,10.6,8.1,6,4,2025,1,0,0,22151.79
2025-04-01 07:00:00,22091.97,7.8,1.7,11.1,12.5,9.15,7,4,2025,1,0,0,21419.13
2025-04-01 08:00:00,23573.65,11.1,3.9,11.7,13.9,10.82,8,4,2025,1,0,1,22741.09
2025-04-01 09:00:00,25832.11,13.3,6.9,11.1,15.0,11.8,9,4,2025,1,0,1,24582.65
2025-04-01 10:00:00,28001.01,15.6,9.4,11.7,15.0,12.99,10,4,2025,1,0,1,26382.29
2025-04-01 11:00:00,29162.46,16.1,10.6,13.3,13.6,13.66,11,4,2025,1,0,1,27256.73
2025-04-01 12:00:00,29785.06,16.1,12.5,13.9,13.3,14.12,12,4,2025,1,0,1,27342.51
2025-04-01 13:00:00,29907.76,15.6,13.9,15.6,14.3,15.08,13,4,2025,1,0,1,27192.02
2025-04-01 14:00:00,29956.73,16.1,14.4,16.1,13.9,15.4,14,4,2025,1,0,1,26608.93
2025-04-01 15:00:00,29685.92,16.1,14.4,15.0,13.9,14.96,15,4,2025,1,0,1,26309.8
2025-04-01 16:00:00,29731.74,16.1,13.3,14.4,15.0,14.78,16,4,2025,1,0,1,26096.63
2025-04-01 17:00:00,30244.83,15.0,12.5,12.8,16.1,13.97,17,4,2025,1,0,1,26600.21
2025-04-01 18:00:00,30978.02,13.9,11.1,11.7,14.4,12.7,18,4,2025,1,0,1,27913.79
2025-04-01 19:00:00,32666.44,12.8,10.0,11.1,13.3,11.8,19,4,2025,1,0,0,30393.4
2025-04-01 20:00:00,32809.82,11.9,8.9,11.1,12.2,11.19,20,4,2025,1,0,0,30731.81
2025-04-01 21:00:00,31931.92,11.1,8.3,11.1,11.7,10.8,21,4,2025,1,0,0,30099.82
2025-04-01 22:00:00,31041.96,11.1,8.9,10.6,11.1,10.57,22,4,2025,1,0,0,29303.65
2025-04-01 23:00:00,30002.2,10.6,9.4,10.0,11.1,10.28,23,4,2025,1,0,0,28405.47
2025-04-02 00:00:00,28798.98,9.4,8.3,10.0,11.1,9.82,0,4,2025,2,0,0,27099.76
2025-04-02 01:00:00,27411.78,8.9,7.8,10.0,11.1,9.62,1,4,2025,2,0,0,25580.4
2025-04-02 02:00:00,26379.07,8.3,8.1,10.0,11.1,9.51,2,4,2025,2,0,0,24287.63
2025-04-02 03:00:00,25654.8,7.5,7.4,10.0,11.1,9.2,3,4,2025,2,0,0,23443.34
2025-04-02 04:00:00,25458.99,6.7,7.2,10.0,11.1,8.98,4,4,2025,2,0,0,23161.7
2025-04-02 05:00:00,25556.15,5.0,7.2,10.0,11.1,8.55,5,4,2025,2,0,0,23089.82
2025-04-02 06:00:00,25343.73,5.4,6.1,11.1,11.1,8.93,6,4,2025,2,0,0,22719.95
2025-04-02 07:00:00,26612.71,5.6,6.1,11.1,11.1,8.98,7,4,2025,2,0,0,22091.97
2025-04-02 08:00:00,32175.33,7.5,6.7,11.1,11.7,9.66,8,4,2025,2,0,1,23573.65
2025-04-02 09:00:00,35758.85,8.0,7.2,11.1,12.2,9.96,9,4,2025,2,0,1,25832.11
2025-04-02 10:00:00,37688.38,8.3,7.8,11.7,13.3,10.58,10,4,2025,2,0,1,28001.01
2025-04-02 11:00:00,39360.38,12.2,7.8,11.7,14.3,11.76,11,4,2025,2,0,1,29162.46
2025-04-02 12:00:00,38812.1,12.8,7.8,12.2,15.6,12.37,12,4,2025,2,0,1,29785.06
2025-04-02 13:00:00,39285.6,12.6,7.5,12.2,17.2,12.6,13,4,2025,2,0,1,29907.76
2025-04-02 14:00:00,39384.91,12.8,7.5,11.7,16.5,12.3,14,4,2025,2,0,1,29956.73
2025-04-02 15:00:00,38683.51,12.8,6.1,12.2,13.9,11.77,15,4,2025,2,0,1,29685.92
2025-04-02 16:00:00,38522.6,12.5,6.1,11.7,13.9,11.5,16,4,2025,2,0,1,29731.74
2025-04-02 17:00:00,38881.88,12.8,5.0,11.1,13.9,11.17,17,4,2025,2,0,1,30244.83
2025-04-02 18:00:00,38658.52,12.5,3.9,11.1,13.9,10.93,18,4,2025,2,0,1,30978.02
2025-04-02 19:00:00,39934.09,11.7,3.3,11.1,13.9,10.64,19,4,2025,2,0,0,32666.44
2025-04-02 20:00:00,39246.31,10.6,2.8,11.1,12.8,10.07,20,4,2025,2,0,0,32809.82
2025-04-02 21:00:00,38198.04,10.0,3.3,11.1,12.8,9.99,21,4,2025,2,0,0,31931.92
2025-04-02 22:00:00,37030.7,10.0,2.8,11.1,12.8,9.92,22,4,2025,2,0,0,31041.96
2025-04-02 23:00:00,35697.61,9.4,2.5,11.1,12.5,9.67,23,4,2025,2,0,0,30002.2
2025-04-03 00:00:00,33837.84,8.9,2.2,11.1,12.2,9.44,0,4,2025,3,0,0,28798.98
2025-04-03 01:00:00,32044.25,8.9,1.1,10.6,12.2,9.07,1,4,2025,3,0,0,27411.78
2025-04-03 02:00:00,30723.49,8.9,1.1,11.1,12.2,9.27,2,4,2025,3,0,0,26379.07
2025-04-03 03:00:00,29915.02,8.3,1.1,11.1,11.7,9.02,3,4,2025,3,0,0,25654.8
2025-04-03 04:00:00,29844.63,7.8,1.1,11.1,11.7,8.9,4,4,2025,3,0,0,25458.99
2025-04-03 05:00:00,30171.7,7.8,1.1,11.1,11.7,8.9,5,4,2025,3,0,0,25556.15
2025-04-03 06:00:00,29611.76,7.8,1.1,10.6,12.2,8.8,6,4,2025,3,0,0,25343.73
2025-04-03 07:00:00,30642.96,8.1,3.9,11.1,12.2,9.49,7,4,2025,3,0,0,26612.71
2025-04-03 08:00:00,35919.73,8.9,5.6,11.1,12.8,10.07,8,4,2025,3,0,1,32175.33
2025-04-03 09:00:00,38819.72,10.6,6.7,12.2,13.3,11.2,9,4,2025,3,0,1,35758.85
2025-04-03 10:00:00,40249.22,11.7,7.5,12.2,14.4,11.81,10,4,2025,3,0,1,37688.38
2025-04-03 11:00:00,41374.74,12.8,7.8,12.2,16.1,12.47,11,4,2025,3,0,1,39360.38
2025-04-03 12:00:00,40352.74,13.1,9.4,12.5,16.7,13.02,12,4,2025,3,0,1,38812.1
2025-04-03 13:00:00,40366.11,12.5,8.3,12.5,17.5,12.87,13,4,2025,3,0,1,39285.6
2025-04-03 14:00:00,40483.64,13.3,6.5,12.5,17.8,12.86,14,4,2025,3,0,1,39384.91
2025-04-03 15:00:00,39514.11,13.3,6.1,12.8,17.8,12.92,15,4,2025,3,0,1,38683.51
2025-04-03 16:00:00,39480.67,13.0,7.5,12.5,17.8,12.94,16,4,2025,3,0,1,38522.6
2025-04-03 17:00:00,40169.82,10.0,6.7,12.8,17.2,12.07,17,4,2025,3,0,1,38881.88
2025-04-03 18:00:00,39703.29,10.0,6.1,12.8,16.7,11.88,18,4,2025,3,0,1,38658.52
2025-04-03 19:00:00,41105.7,9.4,5.0,12.2,15.6,11.1,19,4,2025,3,0,0,39934.09
2025-04-03 20:00:00,41004.51,8.9,5.0,12.5,14.4,10.86,20,4,2025,3,0,0,39246.31
2025-04-03 21:00:00,39670.37,8.9,3.3,12.2,12.8,10.16,21,4,2025,3,0,0,38198.04
2025-04-03 22:00:00,38299.99,8.9,4.4,12.2,12.5,10.26,22,4,2025,3,0,0,37030.7
2025-04-03 23:00:00,36577.03,8.9,2.8,11.7,11.7,9.66,23,4,2025,3,0,0,35697.61
2025-04-04 00:00:00,34534.94,8.5,2.8,11.1,10.6,9.1,0,4,2025,4,0,0,33837.84
2025-04-04 01:00:00,32899.61,7.8,2.5,10.0,8.9,8.1,1,4,2025,4,0,0,32044.25
2025-04-04 02:00:00,31499.93,7.5,1.1,10.0,7.8,7.6,2,4,2025,4,0,0,30723.49
2025-04-04 03:00:00,30621.59,7.2,0.0,8.9,7.5,6.86,3,4,2025,4,0,0,29915.02
2025-04-04 04:00:00,30303.71,7.2,-1.1,8.9,7.5,6.7,4,4,2025,4,0,0,29844.63
2025-04-04 05:00:00,29462.43,7.2,0.6,8.9,7.2,6.89,5,4,2025,4,0,0,30171.7
2025-04-04 06:00:00,30248.28,7.2,1.1,8.3,8.9,7.06,6,4,2025,4,0,0,29611.76
2025-04-04 07:00:00,31149.79,7.5,2.5,10.0,10.0,8.25,7,4,2025,4,0,0,30642.96
2025-04-04 08:00:00,35894.86,7.8,3.9,12.5,10.6,9.66,8,4,2025,4,0,1,35919.73
2025-04-04 09:00:00,38581.17,8.3,6.1,13.9,13.3,11.21,9,4,2025,4,0,1,38819.72
2025-04-04 10:00:00,39497.0,8.9,8.1,15.0,15.6,12.56,10,4,2025,4,0,1,40249.22
2025-04-04 11:00:00,40262.86,9.4,8.3,15.6,17.5,13.34,11,4,2025,4,0,1,41374.74
2025-04-04 12:00:00,38889.51,10.0,9.4,15.6,18.9,13.93,12,4,2025,4,0,1,40352.74
2025-04-04 13:00:00,38080.14,7.5,11.1,15.6,19.4,13.66,13,4,2025,4,0,1,40366.11
2025-04-04 14:00:00,39306.13,10.0,11.1,15.0,19.4,14.04,14,4,2025,4,0,1,40483.64
2025-04-04 15:00:00,39006.68,12.5,12.2,16.1,19.4,15.28,15,4,2025,4,0,1,39514.11
2025-04-04 16:00:00,38860.4,12.5,12.2,16.1,18.3,15.06,16,4,2025,4,0,1,39480.67
2025-04-04 17:00:00,39529.21,12.5,10.6,17.2,17.5,15.1,17,4,2025,4,0,1,40169.82
2025-04-04 18:00:00,39195.95,11.7,8.3,15.6,17.5,13.91,18,4,2025,4,0,1,39703.29
2025-04-04 19:00:00,40531.0,10.0,7.5,13.3,15.6,12.07,19,4,2025,4,0,0,41105.7
2025-04-04 20:00:00,40767.87,8.9,7.2,11.7,14.4,10.86,20,4,2025,4,0,0,41004.51
2025-04-04 21:00:00,39493.85,8.9,6.7,11.1,13.3,10.33,21,4,2025,4,0,0,39670.37
2025-04-04 22:00:00,38048.1,7.8,6.1,9.3,11.7,8.93,22,4,2025,4,0,0,38299.99
2025-04-04 23:00:00,36579.65,7.5,4.4,8.9,10.0,8.1,23,4,2025,4,0,0,36577.03
2025-04-05 00:00:00,34686.01,7.2,4.4,8.3,10.0,7.78,0,4,2025,5,1,0,34534.94
2025-04-05 01:00:00,32917.43,7.2,2.5,8.9,9.4,7.62,1,4,2025,5,1,0,32899.61
2025-04-05 02:00:00,31493.66,7.2,1.9,8.9,9.4,7.52,2,4,2025,5,1,0,31499.93
2025-04-05 03:00:00,30593.16,7.2,3.1,7.8,9.4,7.26,3,4,2025,5,1,0,30621.59
2025-04-05 04:00:00,30346.35,7.5,2.8,7.8,8.9,7.2,4,4,2025,5,1,0,30303.71
2025-04-05 05:00:00,30297.64,7.2,2.8,7.5,8.3,6.88,5,4,2025,5,1,0,29462.43
2025-04-05 06:00:00,29837.37,7.5,3.3,7.2,8.3,6.91,6,4,2025,5,1,0,30248.28
2025-04-05 07:00:00,29987.96,7.5,5.0,7.8,9.4,7.62,7,4,2025,5,1,0,31149.79
2025-04-05 08:00:00,33137.86,7.8,6.1,8.9,11.1,8.64,8,4,2025,5,1,1,35894.86
2025-04-05 09:00:00,35936.88,8.9,6.7,9.4,12.2,9.43,9,4,2025,5,1,1,38581.17
2025-04-05 10:00:00,37468.67,8.9,6.1,11.1,12.2,10.02,10,4,2025,5,1,1,39497.0
2025-04-05 11:00:00,38496.91,10.0,4.6,12.5,12.2,10.63,11,4,2025,5,1,1,40262.86
2025-04-05 12:00:00,37895.32,11.7,5.0,12.2,11.7,10.9,12,4,2025,5,1,1,38889.51
2025-04-05 13:00:00,38227.88,11.7,2.0,12.5,11.1,10.44,13,4,2025,5,1,1,38080.14
2025-04-05 14:00:00,37983.28,11.9,2.5,12.8,12.5,10.97,14,4,2025,5,1,1,39306.13
2025-04-05 15:00:00,37588.08,11.9,3.3,13.3,13.3,11.45,15,4,2025,5,1,1,39006.68
2025-04-05 16:00:00,37003.16,7.8,5.0,13.3,13.5,10.72,16,4,2025,5,1,1,38860.4
2025-04-05 17:00:00,37128.96,8.3,6.1,13.9,13.9,11.33,17,4,2025,5,1,1,39529.21
2025-04-05 18:00:00,37968.65,8.9,5.0,12.8,12.8,10.66,18,4,2025,5,1,1,39195.95
2025-04-05 19:00:00,39847.36,8.9,3.9,11.7,12.5,9.99,19,4,2025,5,1,0,40531.0
2025-04-05 20:00:00,40186.14,7.8,3.9,11.1,11.7,9.32,20,4,2025,5,1,0,40767.87
2025-04-05 21:00:00,38979.67,7.2,4.4,11.1,10.6,9.02,21,4,2025,5,1,0,39493.85
2025-04-05 22:00:00,37728.71,7.5,5.6,11.1,10.0,9.16,22,4,2025,5,1,0,38048.1
2025-04-05 23:00:00,36001.37,7.2,4.4,11.1,8.9,8.68,23,4,2025,5,1,0,36579.65
2025-04-06 00:00:00,33493.06,6.7,2.8,10.6,8.3,8.0,0,4,2025,6,1,0,34686.01
2025-04-06 01:00:00,31704.27,6.1,3.3,12.2,7.8,8.46,1,4,2025,6,1,0,32917.43
2025-04-06 02:00:00,30329.59,5.0,2.2,12.2,7.5,7.96,2,4,2025,6,1,0,31493.66
2025-04-06 03:00:00,29407.26,5.0,3.1,11.1,7.2,7.6,3,4,2025,6,1,0,30593.16
2025-04-06 04:00:00,29001.77,5.7,4.4,11.1,7.5,8.02,4,4,2025,6,1,0,30346.35
2025-04-06 05:00:00,28924.33,7.2,3.3,11.7,7.8,8.53,5,4,2025,6,1,0,30297.64
2025-04-06 06:00:00,27821.3,7.2,4.4,12.2,7.8,8.9,6,4,2025,6,1,0,29837.37
2025-04-06 07:00:00,26644.42,7.2,5.6,12.2,8.1,9.14,7,4,2025,6,1,0,29987.96
2025-04-06 08:00:00,27767.46,8.1,6.1,12.8,10.6,10.18,8,4,2025,6,1,1,33137.86
2025-04-06 09:00:00,29301.96,9.4,6.9,13.3,11.7,11.04,9,4,2025,6,1,1,35936.88
2025-04-06 10:00:00,31153.59,10.0,8.3,14.4,13.3,12.17,10,4,2025,6,1,1,37468.67
2025-04-06 11:00:00,32412.84,8.9,8.9,15.6,16.1,13.02,11,4,2025,6,1,1,38496.91
2025-04-06 12:00:00,32531.87,11.9,10.0,15.6,17.2,14.16,12,4,2025,6,1,1,37895.32
2025-04-06 13:00:00,32948.68,11.7,9.4,16.7,17.8,14.58,13,4,2025,6,1,1,38227.88
2025-04-06 14:00:00,33206.76,12.5,9.4,17.5,17.8,15.1,14,4,2025,6,1,1,37983.28
2025-04-06 15:00:00,33000.13,14.4,11.1,15.9,17.5,15.12,15,4,2025,6,1,1,37588.08
2025-04-06 16:00:00,33307.18,13.3,10.0,10.6,17.8,12.62,16,4,2025,6,1,1,37003.16
2025-04-06 17:00:00,34486.97,13.9,9.4,8.1,17.2,11.56,17,4,2025,6,1,1,37128.96
