DateTime,Ankara_Sicaklik,Erzurum_Sicaklik,Istanbul_Sicaklik,Izmir_Sicaklik
2025-07-03 23:00:00,16.1,10.6,22.5,26.1
2025-07-04 00:00:00,15.0,10.6,22.2,26.1
2025-07-04 01:00:00,13.3,10.0,21.1,25.0
2025-07-04 02:00:00,13.3,10.0,21.1,25.0
2025-07-04 03:00:00,12.5,9.4,20.0,23.9
2025-07-04 04:00:00,12.2,9.4,20.0,23.1
2025-07-04 05:00:00,12.2,10.0,20.0,22.5
2025-07-04 06:00:00,10.6,10.0,21.1,22.8
2025-07-04 07:00:00,14.4,10.0,22.5,24.4
2025-07-04 08:00:00,17.5,11.1,23.3,26.9
2025-07-04 09:00:00,18.3,11.1,23.9,28.9
2025-07-04 10:00:00,19.4,12.5,25.6,30.6
2025-07-04 11:00:00,21.7,12.8,25.6,31.7
2025-07-04 12:00:00,21.7,12.8,27.5,32.0
2025-07-04 13:00:00,22.8,15.6,29.4,32.4
2025-07-04 14:00:00,23.9,14.4,30.0,33.3
2025-07-04 15:00:00,24.4,13.9,30.6,33.9
2025-07-04 16:00:00,23.9,15.0,30.0,34.4
2025-07-04 17:00:00,23.9,13.9,28.9,33.3
2025-07-04 18:00:00,23.3,12.8,27.8,32.8
2025-07-04 19:00:00,22.2,12.2,27.5,32.5
2025-07-04 20:00:00,20.6,12.2,26.1,30.6
2025-07-04 21:00:00,18.3,11.7,25.0,29.4
2025-07-04 22:00:00,17.2,11.1,24.4,28.9
2025-07-04 23:00:00,16.7,11.1,23.3,28.3
2025-07-05 00:00:00,16.7,11.1,22.8,27.8
2025-07-05 01:00:00,13.9,10.6,22.2,26.1
2025-07-05 02:00:00,12.5,10.0,22.2,25.6
2025-07-05 03:00:00,11.7,10.0,21.1,25.0
2025-07-05 04:00:00,10.6,11.1,21.1,23.9
2025-07-05 05:00:00,10.6,11.1,22.2,23.1
2025-07-05 06:00:00,11.7,11.1,22.5,23.3
2025-07-05 07:00:00,13.9,11.5,24.4,25.0
2025-07-05 08:00:00,18.1,11.1,26.7,26.7
2025-07-05 09:00:00,20.0,10.6,27.5,28.3
2025-07-05 10:00:00,21.7,8.9,28.3,31.1
2025-07-05 11:00:00,23.3,10.0,29.4,32.5
2025-07-05 12:00:00,25.0,10.6,30.6,33.3
2025-07-05 13:00:00,26.7,12.5,31.1,34.4
2025-07-05 14:00:00,27.5,10.6,31.1,35.6
2025-07-05 15:00:00,28.3,11.1,31.1,36.1
2025-07-05 16:00:00,28.9,11.7,31.1,36.1
2025-07-05 17:00:00,29.4,12.5,30.0,36.1
2025-07-05 18:00:00,28.9,12.2,28.9,35.6
2025-07-05 19:00:00,27.8,11.7,28.3,34.4
2025-07-05 20:00:00,25.0,11.1,26.7,31.9
2025-07-05 21:00:00,22.8,11.1,25.6,29.4
2025-07-05 22:00:00,23.1,12.2,24.4,26.1
2025-07-05 23:00:00,21.1,12.2,23.9,24.4
2025-07-06 00:00:00,,,,
2025-07-06 01:00:00,,,,
2025-07-06 02:00:00,,,,
2025-07-06 03:00:00,,,,
2025-07-06 04:00:00,,,,
2025-07-06 05:00:00,,,,
2025-07-06 06:00:00,,,,
2025-07-06 07:00:00,,,,
2025-07-06 08:00:00,,,,
2025-07-06 09:00:00,,,,
2025-07-06 10:00:00,,,,
2025-07-06 11:00:00,,,,
2025-07-06 12:00:00,,,,
2025-07-06 13:00:00,,,,
2025-07-06 14:00:00,,,,
2025-07-06 15:00:00,,,,
2025-07-06 16:00:00,,,,
2025-07-06 17:00:00,,,,
2025-07-06 18:00:00,,,,
2025-07-06 19:00:00,,,,
2025-07-06 20:00:00,,,,
2025-07-06 21:00:00,,,,
2025-07-06 22:00:00,,,,
2025-07-06 23:00:00,,,,
2025-07-07 00:00:00,,,,
2025-07-07 01:00:00,,,,
2025-07-07 02:00:00,,,,
2025-07-07 03:00:00,,,,
2025-07-07 04:00:00,,,,
2025-07-07 05:00:00,,,,
2025-07-07 06:00:00,,,,
2025-07-07 07:00:00,,,,
2025-07-07 08:00:00,,,,
2025-07-07 09:00:00,,,,
2025-07-07 10:00:00,,,,
2025-07-07 11:00:00,,,,
2025-07-07 12:00:00,,,,
2025-07-07 13:00:00,,,,
2025-07-07 14:00:00,,,,
2025-07-07 15:00:00,,,,
2025-07-07 16:00:00,,,,
2025-07-07 17:00:00,,,,
2025-07-07 18:00:00,,,,
2025-07-07 19:00:00,,,,
2025-07-07 20:00:00,,,,
2025-07-07 21:00:00,,,,
2025-07-07 22:00:00,,,,
2025-07-07 23:00:00,,,,
2025-07-08 00:00:00,23.3,15.6,25.0,22.2
2025-07-08 01:00:00,22.2,15.0,24.4,21.7
2025-07-08 02:00:00,21.1,15.0,23.9,20.6
2025-07-08 03:00:00,19.4,14.4,23.9,20.6
2025-07-08 04:00:00,17.8,13.9,23.3,19.4
2025-07-08 05:00:00,17.2,13.9,22.8,19.4
2025-07-08 06:00:00,17.5,14.4,23.9,19.4
2025-07-08 07:00:00,21.1,16.7,25.6,22.5
2025-07-08 08:00:00,23.9,17.5,26.7,25.6
2025-07-08 09:00:00,26.9,18.3,26.7,29.4
2025-07-08 10:00:00,28.3,19.4,26.1,31.9
2025-07-08 11:00:00,30.6,21.1,26.7,33.9
2025-07-08 12:00:00,32.2,21.7,28.3,36.1
2025-07-08 13:00:00,32.8,22.8,28.3,37.2
2025-07-08 14:00:00,33.9,23.3,28.3,37.8
2025-07-08 15:00:00,34.4,23.9,30.6,37.8
2025-07-08 16:00:00,35.0,23.9,31.1,38.3
2025-07-08 17:00:00,35.0,23.9,31.1,37.8
2025-07-08 18:00:00,33.9,22.5,31.1,36.7
2025-07-08 19:00:00,33.3,20.0,30.0,34.4
2025-07-08 20:00:00,30.6,17.5,27.5,32.2
2025-07-08 21:00:00,27.5,16.9,26.1,30.6
2025-07-08 22:00:00,26.7,17.5,25.0,27.5
2025-07-08 23:00:00,24.4,16.7,25.0,24.4
2025-07-09 00:00:00,,,,
2025-07-09 01:00:00,,,,
2025-07-09 02:00:00,,,,
2025-07-09 03:00:00,,,,
2025-07-09 04:00:00,,,,
2025-07-09 05:00:00,,,,
2025-07-09 06:00:00,,,,
2025-07-09 07:00:00,,,,
2025-07-09 08:00:00,,,,
2025-07-09 09:00:00,,,,
2025-07-09 10:00:00,,,,
2025-07-09 11:00:00,,,,
2025-07-09 12:00:00,,,,
2025-07-09 13:00:00,,,,
2025-07-09 14:00:00,,,,
2025-07-09 15:00:00,,,,
2025-07-09 16:00:00,,,,
2025-07-09 17:00:00,,,,
2025-07-09 18:00:00,,,,
2025-07-09 19:00:00,,,,
2025-07-09 20:00:00,,,,
2025-07-09 21:00:00,,,,
2025-07-09 22:00:00,,,,
2025-07-09 23:00:00,,,,
2025-07-10 00:00:00,,,,
2025-07-10 01:00:00,,,,
2025-07-10 02:00:00,,,,
2025-07-10 03:00:00,,,,
2025-07-10 04:00:00,,,,
2025-07-10 05:00:00,,,,
2025-07-10 06:00:00,,,,
2025-07-10 07:00:00,,,,
2025-07-10 08:00:00,,,,
2025-07-10 09:00:00,,,,
2025-07-10 10:00:00,,,,
2025-07-10 11:00:00,,,,
2025-07-10 12:00:00,,,,
2025-07-10 13:00:00,,,,
2025-07-10 14:00:00,,,,
2025-07-10 15:00:00,,,,
2025-07-10 16:00:00,,,,
2025-07-10 17:00:00,,,,
2025-07-10 18:00:00,,,,
2025-07-10 19:00:00,,,,
2025-07-10 20:00:00,,,,
2025-07-10 21:00:00,,,,
2025-07-10 22:00:00,,,,
2025-07-10 23:00:00,,,,
2025-07-11 00:00:00,25.0,18.9,22.5,25.0
2025-07-11 01:00:00,25.0,18.3,22.8,25.0
2025-07-11 02:00:00,23.3,16.1,22.2,23.3
2025-07-11 03:00:00,22.2,13.9,22.2,22.2
2025-07-11 04:00:00,22.2,13.3,22.2,21.1
2025-07-11 05:00:00,21.1,12.5,22.2,20.0
2025-07-11 06:00:00,21.7,15.0,22.8,21.1
2025-07-11 07:00:00,23.3,19.4,24.4,24.4
2025-07-11 08:00:00,25.0,21.1,25.6,27.2
2025-07-11 09:00:00,26.7,22.5,26.7,27.8
2025-07-11 10:00:00,28.3,23.3,27.5,29.4
2025-07-11 11:00:00,30.6,25.4,27.8,30.6
2025-07-11 12:00:00,32.5,27.5,28.3,31.7
2025-07-11 13:00:00,33.3,28.1,29.4,32.8
2025-07-11 14:00:00,35.6,28.3,30.0,33.3
2025-07-11 15:00:00,36.1,29.4,30.0,33.3
2025-07-11 16:00:00,35.6,29.4,30.0,33.3
2025-07-11 17:00:00,36.7,28.9,28.9,32.5
2025-07-11 18:00:00,36.1,27.8,27.5,31.7
2025-07-11 19:00:00,34.4,24.4,26.7,30.6
2025-07-11 20:00:00,31.1,23.0,25.6,30.0
2025-07-11 21:00:00,26.9,23.3,25.0,28.3
2025-07-11 22:00:00,26.7,22.5,24.4,26.1
2025-07-11 23:00:00,25.6,22.2,23.9,23.9
2025-07-12 00:00:00,24.4,22.5,23.9,23.3
2025-07-12 01:00:00,22.8,22.2,23.3,22.2
2025-07-12 02:00:00,21.9,20.6,22.8,22.2
2025-07-12 03:00:00,20.6,18.1,22.8,21.7
2025-07-12 04:00:00,20.0,15.6,22.8,23.9
2025-07-12 05:00:00,20.0,15.0,22.8,23.9
2025-07-12 06:00:00,20.6,16.1,23.3,24.4
2025-07-12 07:00:00,21.9,20.6,24.4,25.6
2025-07-12 08:00:00,24.4,23.3,25.6,27.2
2025-07-12 09:00:00,27.8,25.0,27.2,27.8
2025-07-12 10:00:00,29.4,26.7,28.3,29.4
2025-07-12 11:00:00,32.2,27.8,28.9,31.1
2025-07-12 12:00:00,32.8,28.9,28.9,32.2
2025-07-12 13:00:00,33.9,30.0,29.4,32.8
2025-07-12 14:00:00,35.6,31.1,30.0,33.3
2025-07-12 15:00:00,37.2,31.1,29.4,33.9
2025-07-12 16:00:00,37.2,31.1,28.9,33.3
2025-07-12 17:00:00,37.2,30.0,28.9,32.8
2025-07-12 18:00:00,36.1,26.7,27.5,32.5
2025-07-12 19:00:00,33.9,24.4,26.7,31.7
2025-07-12 20:00:00,31.1,23.3,25.0,31.1
2025-07-12 21:00:00,28.3,22.8,25.0,29.4
2025-07-12 22:00:00,27.5,23.1,25.0,28.9
2025-07-12 23:00:00,25.6,20.6,23.9,27.8
2025-07-13 00:00:00,25.0,20.0,23.9,27.5
2025-07-13 01:00:00,23.9,17.2,23.3,27.2
2025-07-13 02:00:00,23.3,15.6,22.8,26.7
2025-07-13 03:00:00,22.8,14.4,22.8,25.6
2025-07-13 04:00:00,22.8,14.4,22.8,24.4
2025-07-13 05:00:00,22.2,13.9,22.8,23.9
2025-07-13 06:00:00,22.5,16.7,22.8,25.0
2025-07-13 07:00:00,23.3,20.8,24.4,26.1
2025-07-13 08:00:00,25.0,23.3,26.7,27.5
2025-07-13 09:00:00,26.7,25.6,27.8,28.3
2025-07-13 10:00:00,28.9,27.5,28.9,30.0
2025-07-13 11:00:00,31.1,28.3,30.0,31.5
2025-07-13 12:00:00,33.3,29.4,31.1,32.8
2025-07-13 13:00:00,33.9,31.1,30.6,34.4
2025-07-13 14:00:00,35.6,31.1,31.1,35.6
2025-07-13 15:00:00,37.2,31.7,31.1,37.2
2025-07-13 16:00:00,35.0,31.1,31.1,37.2
2025-07-13 17:00:00,34.4,30.6,30.0,37.2
2025-07-13 18:00:00,35.0,25.6,29.4,36.7
2025-07-13 19:00:00,32.5,23.3,28.3,35.6
2025-07-13 20:00:00,29.4,23.2,27.2,32.5
2025-07-13 21:00:00,27.5,23.1,25.6,30.6
2025-07-13 22:00:00,27.2,23.9,25.0,29.4
2025-07-13 23:00:00,26.1,19.4,24.4,27.8
2025-07-14 00:00:00,25.0,17.5,23.9,28.3
2025-07-14 01:00:00,23.3,16.1,23.9,28.3
2025-07-14 02:00:00,22.8,15.0,22.5,28.1
2025-07-14 03:00:00,22.2,13.3,22.8,27.2
2025-07-14 04:00:00,21.1,12.5,22.8,26.7
2025-07-14 05:00:00,20.0,11.9,22.8,26.1
2025-07-14 06:00:00,20.6,15.0,23.3,26.1
2025-07-14 07:00:00,22.5,20.6,24.4,27.5
2025-07-14 08:00:00,25.0,23.3,26.7,28.3
2025-07-14 09:00:00,26.7,25.0,28.3,30.6
2025-07-14 10:00:00,27.5,26.7,30.0,31.7
2025-07-14 11:00:00,30.0,28.1,30.6,32.8
2025-07-14 12:00:00,31.7,30.0,32.2,33.9
2025-07-14 13:00:00,32.8,30.6,32.2,35.0
2025-07-14 14:00:00,34.4,31.1,32.5,36.1
2025-07-14 15:00:00,35.0,31.7,32.2,36.7
2025-07-14 16:00:00,35.6,31.7,31.7,37.2
2025-07-14 17:00:00,35.0,30.6,31.1,36.7
2025-07-14 18:00:00,34.4,26.7,30.0,36.1
2025-07-14 19:00:00,32.8,23.3,28.3,34.4
2025-07-14 20:00:00,30.6,21.9,26.7,33.1
2025-07-14 21:00:00,28.3,21.1,26.1,31.1
2025-07-14 22:00:00,27.8,18.9,25.6,30.6
2025-07-14 23:00:00,27.2,17.5,25.0,30.0
2025-07-15 00:00:00,25.6,16.1,25.0,28.9
2025-07-15 01:00:00,23.9,15.6,25.0,27.8
2025-07-15 02:00:00,23.9,13.3,24.4,27.8
2025-07-15 03:00:00,22.8,13.6,23.9,27.8
2025-07-15 04:00:00,22.5,13.3,23.9,27.2
2025-07-15 05:00:00,21.7,12.5,23.9,26.7
2025-07-15 06:00:00,21.7,15.6,23.9,27.2
2025-07-15 07:00:00,23.3,19.4,25.6,27.5
2025-07-15 08:00:00,25.0,22.5,27.5,28.3
2025-07-15 09:00:00,26.7,24.4,28.9,30.0
2025-07-15 10:00:00,27.8,26.1,30.0,31.7
2025-07-15 11:00:00,30.0,28.3,31.1,32.8
2025-07-15 12:00:00,31.7,26.3,31.1,34.4
2025-07-15 13:00:00,32.2,23.7,32.2,35.6
2025-07-15 14:00:00,32.8,27.8,32.8,36.1
2025-07-15 15:00:00,31.4,27.8,32.5,37.2
2025-07-15 16:00:00,26.1,27.5,31.7,37.2
2025-07-15 17:00:00,26.1,26.4,31.1,37.2
2025-07-15 18:00:00,26.7,23.1,30.6,36.7
2025-07-15 19:00:00,25.6,22.5,28.3,34.4
2025-07-15 20:00:00,22.4,19.7,27.2,32.5
2025-07-15 21:00:00,22.5,18.3,26.1,31.7
2025-07-15 22:00:00,22.8,17.5,26.1,30.6
2025-07-15 23:00:00,22.2,15.6,25.0,30.0
2025-07-16 00:00:00,22.2,15.0,25.0,28.3
2025-07-16 01:00:00,20.6,15.6,25.0,28.3
2025-07-16 02:00:00,20.6,15.0,25.0,28.3
2025-07-16 03:00:00,20.0,15.0,24.4,27.8
2025-07-16 04:00:00,20.0,15.0,23.9,27.8
2025-07-16 05:00:00,18.3,14.4,23.9,27.5
2025-07-16 06:00:00,18.9,15.0,23.9,27.5
2025-07-16 07:00:00,21.1,15.6,25.6,27.8
2025-07-16 08:00:00,23.3,17.5,27.5,28.9
2025-07-16 09:00:00,24.4,20.6,28.9,30.6
2025-07-16 10:00:00,26.1,22.2,31.7,32.5
2025-07-16 11:00:00,27.5,23.9,32.2,33.3
2025-07-16 12:00:00,29.4,23.6,32.5,35.0
2025-07-16 13:00:00,30.6,22.2,32.2,36.1
2025-07-16 14:00:00,31.1,20.6,32.8,37.2
2025-07-16 15:00:00,20.2,20.6,32.8,37.2
2025-07-16 16:00:00,20.0,16.9,32.2,37.2
2025-07-16 17:00:00,21.7,17.4,32.2,36.1
2025-07-16 18:00:00,22.8,17.5,31.1,36.1
2025-07-16 19:00:00,22.8,16.7,30.0,35.0
2025-07-16 20:00:00,21.1,16.1,28.3,33.3
2025-07-16 21:00:00,20.0,14.4,27.5,31.7
2025-07-16 22:00:00,18.9,13.9,26.1,30.0
2025-07-16 23:00:00,17.5,13.9,26.1,27.5
2025-07-17 00:00:00,18.3,13.9,25.6,26.1
2025-07-17 01:00:00,16.1,13.9,25.0,25.6
2025-07-17 02:00:00,16.1,12.8,23.9,25.0
2025-07-17 03:00:00,16.1,12.2,23.9,24.4
2025-07-17 04:00:00,15.0,11.7,23.9,23.3
2025-07-17 05:00:00,15.0,10.0,23.9,22.8
2025-07-17 06:00:00,15.6,12.5,24.4,23.9
2025-07-17 07:00:00,17.5,15.0,25.6,26.1
2025-07-17 08:00:00,20.6,18.3,27.5,28.3
2025-07-17 09:00:00,23.3,19.4,29.4,30.6
2025-07-17 10:00:00,25.6,22.5,30.6,32.5
2025-07-17 11:00:00,27.8,23.9,31.7,34.4
2025-07-17 12:00:00,29.4,25.6,32.2,36.1
2025-07-17 13:00:00,30.6,25.6,33.9,37.2
2025-07-17 14:00:00,32.2,27.2,34.4,37.2
2025-07-17 15:00:00,32.8,27.8,33.9,36.7
2025-07-17 16:00:00,32.8,27.5,33.9,37.2
2025-07-17 17:00:00,32.8,27.2,32.8,36.7
2025-07-17 18:00:00,32.2,26.7,32.2,35.0
2025-07-17 19:00:00,31.7,23.1,30.6,33.3
2025-07-17 20:00:00,28.9,19.4,29.4,30.6
2025-07-17 21:00:00,26.1,18.3,27.8,28.3
2025-07-17 22:00:00,24.4,16.1,27.8,27.2
2025-07-17 23:00:00,23.9,15.0,27.2,26.1
2025-07-18 00:00:00,22.5,13.9,26.1,25.0
2025-07-18 01:00:00,20.6,12.8,25.6,25.0
2025-07-18 02:00:00,18.9,12.2,25.0,23.9
2025-07-18 03:00:00,18.9,11.1,25.0,22.8
2025-07-18 04:00:00,17.8,11.1,25.0,22.5
2025-07-18 05:00:00,16.9,11.1,25.0,22.2
2025-07-18 06:00:00,17.8,13.1,25.0,22.5
2025-07-18 07:00:00,19.4,16.9,24.4,25.0
2025-07-18 08:00:00,23.9,20.6,25.6,28.1
2025-07-18 09:00:00,27.5,23.3,26.7,30.6
2025-07-18 10:00:00,30.0,24.4,27.2,32.5
2025-07-18 11:00:00,31.7,26.7,27.8,34.4
2025-07-18 12:00:00,33.3,27.8,28.9,36.1
2025-07-18 13:00:00,34.4,28.3,28.9,37.2
2025-07-18 14:00:00,33.1,28.9,28.9,36.1
2025-07-18 15:00:00,29.6,30.0,28.3,37.2
2025-07-18 16:00:00,30.7,28.9,28.9,35.4
2025-07-18 17:00:00,28.9,25.6,27.8,33.3
2025-07-18 18:00:00,28.9,26.7,27.5,32.8
2025-07-18 19:00:00,21.3,22.8,25.6,31.7
2025-07-18 20:00:00,18.9,21.1,25.0,30.6
2025-07-18 21:00:00,20.4,19.4,24.4,28.9
2025-07-18 22:00:00,18.9,18.9,23.9,27.5
2025-07-18 23:00:00,20.0,18.3,23.9,25.0
2025-07-19 00:00:00,19.4,18.9,23.9,23.3
2025-07-19 01:00:00,18.9,18.3,23.9,22.5
2025-07-19 02:00:00,19.4,17.5,23.9,22.8
2025-07-19 03:00:00,18.3,16.7,23.3,22.2
2025-07-19 04:00:00,17.5,16.1,22.8,21.7
2025-07-19 05:00:00,17.2,15.6,22.8,21.1
2025-07-19 06:00:00,17.8,16.1,23.9,21.1
2025-07-19 07:00:00,20.0,19.4,24.4,23.3
2025-07-19 08:00:00,22.2,22.2,26.1,26.9
2025-07-19 09:00:00,25.0,23.3,27.5,29.4
2025-07-19 10:00:00,27.2,25.0,28.3,31.7
2025-07-19 11:00:00,27.8,26.1,30.0,32.5
2025-07-19 12:00:00,29.4,27.2,31.1,34.4
2025-07-19 13:00:00,30.6,27.8,31.7,35.6
2025-07-19 14:00:00,31.7,25.6,31.7,36.1
2025-07-19 15:00:00,32.2,22.5,31.1,36.1
2025-07-19 16:00:00,29.4,23.1,31.1,36.1
2025-07-19 17:00:00,31.1,24.4,30.0,35.0
2025-07-19 18:00:00,29.4,23.9,28.3,33.9
2025-07-19 19:00:00,26.7,21.1,27.5,32.5
2025-07-19 20:00:00,25.0,20.0,26.7,31.7
2025-07-19 21:00:00,23.9,19.4,25.6,30.6
2025-07-19 22:00:00,22.8,20.0,25.0,30.0
2025-07-19 23:00:00,22.5,18.9,24.4,28.9
2025-07-20 00:00:00,20.6,17.8,24.4,28.3
2025-07-20 01:00:00,19.4,17.2,23.9,27.2
2025-07-20 02:00:00,18.3,17.5,23.3,27.2
2025-07-20 03:00:00,18.3,17.2,22.8,26.7
2025-07-20 04:00:00,17.8,17.2,22.8,26.7
2025-07-20 05:00:00,17.8,16.1,22.8,25.6
2025-07-20 06:00:00,18.3,16.9,23.3,26.1
2025-07-20 07:00:00,20.6,19.4,25.6,27.8
2025-07-20 08:00:00,22.5,21.7,27.5,28.9
2025-07-20 09:00:00,24.4,23.3,28.9,30.0
2025-07-20 10:00:00,25.6,24.4,30.0,31.7
2025-07-20 11:00:00,27.2,25.0,30.6,33.1
2025-07-20 12:00:00,28.3,27.2,30.0,33.9
2025-07-20 13:00:00,29.4,27.5,30.0,35.7
2025-07-20 14:00:00,30.6,25.6,30.0,36.1
2025-07-20 15:00:00,31.1,23.3,31.7,36.1
2025-07-20 16:00:00,32.2,25.0,31.9,35.6
2025-07-20 17:00:00,32.2,23.3,32.8,35.6
2025-07-20 18:00:00,31.7,21.7,32.2,34.4
2025-07-20 19:00:00,29.4,21.7,31.1,32.5
2025-07-20 20:00:00,26.7,20.0,29.4,31.1
2025-07-20 21:00:00,25.0,19.4,28.3,29.4
2025-07-20 22:00:00,23.9,17.8,27.2,27.8
2025-07-20 23:00:00,21.9,16.9,27.2,27.2
2025-07-21 00:00:00,22.2,16.7,27.2,27.8
2025-07-21 01:00:00,20.6,15.0,26.7,27.8
2025-07-21 02:00:00,18.9,13.9,26.1,27.5
2025-07-21 03:00:00,18.3,13.3,25.0,27.8
2025-07-21 04:00:00,17.8,13.3,23.9,27.2
2025-07-21 05:00:00,17.8,12.8,23.3,26.9
2025-07-21 06:00:00,19.4,13.3,24.4,27.8
2025-07-21 07:00:00,20.6,15.6,26.1,28.3
2025-07-21 08:00:00,23.1,21.7,26.7,30.6
2025-07-21 09:00:00,25.0,23.9,28.3,32.5
2025-07-21 10:00:00,26.1,25.6,29.4,34.4
2025-07-21 11:00:00,27.8,26.1,30.6,35.7
2025-07-21 12:00:00,28.9,25.0,31.7,36.7
2025-07-21 13:00:00,30.0,23.6,32.2,36.9
2025-07-21 14:00:00,31.1,20.7,31.1,37.2
2025-07-21 15:00:00,32.2,23.6,31.1,37.2
2025-07-21 16:00:00,32.2,25.0,31.7,37.2
2025-07-21 17:00:00,32.2,23.9,31.7,36.1
2025-07-21 18:00:00,32.2,22.5,32.2,35.6
2025-07-21 19:00:00,30.6,20.0,32.2,33.9
2025-07-21 20:00:00,27.5,17.8,31.1,31.7
2025-07-21 21:00:00,25.6,17.5,30.0,31.1
2025-07-21 22:00:00,23.9,16.9,28.9,29.4
2025-07-21 23:00:00,22.5,15.0,28.3,28.9
2025-07-22 00:00:00,21.7,15.0,27.5,27.2
2025-07-22 01:00:00,20.0,12.8,27.5,26.7
2025-07-22 02:00:00,19.4,11.7,27.2,26.7
2025-07-22 03:00:00,18.9,11.7,26.1,23.9
2025-07-22 04:00:00,17.5,12.2,25.6,23.9
2025-07-22 05:00:00,16.9,11.9,23.9,25.6
2025-07-22 06:00:00,17.5,13.3,24.4,26.1
2025-07-22 07:00:00,20.6,17.5,25.6,28.1
2025-07-22 08:00:00,23.3,20.6,27.8,31.7
2025-07-22 09:00:00,26.1,21.7,28.3,33.1
2025-07-22 10:00:00,27.5,22.8,29.4,34.4
2025-07-22 11:00:00,29.4,24.4,30.6,36.7
2025-07-22 12:00:00,31.1,26.1,31.7,38.1
2025-07-22 13:00:00,32.2,27.2,32.8,38.9
2025-07-22 14:00:00,32.5,28.9,33.9,39.4
2025-07-22 15:00:00,33.3,28.9,35.0,40.0
2025-07-22 16:00:00,33.9,29.4,35.0,40.0
2025-07-22 17:00:00,33.9,29.4,35.0,40.0
2025-07-22 18:00:00,33.3,26.7,35.0,38.9
2025-07-22 19:00:00,31.4,23.3,34.4,36.7
2025-07-22 20:00:00,28.3,20.6,31.1,34.4
2025-07-22 21:00:00,27.5,22.2,31.7,32.8
2025-07-22 22:00:00,25.0,21.7,30.0,32.8
2025-07-22 23:00:00,23.3,18.9,30.0,30.0
2025-07-23 00:00:00,22.5,18.1,27.8,27.2
2025-07-23 01:00:00,20.6,16.1,27.8,26.1
2025-07-23 02:00:00,18.9,15.6,27.8,25.6
2025-07-23 03:00:00,17.5,14.4,27.5,24.4
2025-07-23 04:00:00,17.2,13.9,26.1,23.9
2025-07-23 05:00:00,16.7,12.8,26.7,22.8
2025-07-23 06:00:00,17.5,15.0,25.6,23.3
2025-07-23 07:00:00,20.0,18.9,27.8,26.1
2025-07-23 08:00:00,23.3,23.1,30.6,29.4
2025-07-23 09:00:00,26.9,25.0,31.7,32.5
2025-07-23 10:00:00,30.6,26.7,32.8,35.6
2025-07-23 11:00:00,32.5,28.1,32.8,38.9
2025-07-23 12:00:00,33.3,29.4,33.3,40.6
2025-07-23 13:00:00,35.0,30.6,36.1,41.7
2025-07-23 14:00:00,35.6,31.1,37.5,42.2
2025-07-23 15:00:00,36.1,31.7,38.3,42.5
2025-07-23 16:00:00,36.1,31.7,37.5,42.5
2025-07-23 17:00:00,36.1,31.1,36.7,41.7
2025-07-23 18:00:00,35.0,28.6,35.0,38.9
2025-07-23 19:00:00,33.3,24.4,32.5,37.5
2025-07-23 20:00:00,30.6,22.5,31.1,34.4
2025-07-23 21:00:00,28.9,22.2,30.6,33.9
2025-07-23 22:00:00,28.3,20.6,28.9,32.5
2025-07-23 23:00:00,27.5,19.4,28.9,32.5
2025-07-24 00:00:00,26.1,19.4,28.9,29.2
2025-07-24 01:00:00,23.9,18.9,28.3,27.2
2025-07-24 02:00:00,23.9,18.3,27.5,25.6
2025-07-24 03:00:00,22.2,17.5,27.5,24.4
2025-07-24 04:00:00,22.2,16.1,26.7,23.3
2025-07-24 05:00:00,20.6,15.6,26.1,23.3
2025-07-24 06:00:00,21.1,17.5,26.1,23.3
2025-07-24 07:00:00,23.3,19.4,27.5,26.1
2025-07-24 08:00:00,26.7,22.5,28.3,30.6
2025-07-24 09:00:00,28.3,24.4,29.4,32.5
2025-07-24 10:00:00,30.6,25.6,31.1,35.0
2025-07-24 11:00:00,31.7,27.2,32.2,37.2
2025-07-24 12:00:00,32.5,28.3,32.2,38.3
2025-07-24 13:00:00,32.8,30.6,33.3,39.4
2025-07-24 14:00:00,33.9,31.7,33.9,41.1
2025-07-24 15:00:00,33.9,32.2,33.9,41.7
2025-07-24 16:00:00,34.4,31.7,33.9,41.7
2025-07-24 17:00:00,33.9,29.4,33.3,40.0
2025-07-24 18:00:00,33.9,27.5,32.5,38.9
2025-07-24 19:00:00,32.5,25.6,30.6,37.5
2025-07-24 20:00:00,30.0,23.3,28.3,35.6
2025-07-24 21:00:00,27.8,22.8,27.5,34.4
2025-07-24 22:00:00,27.2,21.9,27.2,30.8
2025-07-24 23:00:00,25.6,20.6,27.2,28.1
2025-07-25 00:00:00,23.3,20.0,26.1,27.2
2025-07-25 01:00:00,22.5,18.9,26.1,26.7
2025-07-25 02:00:00,20.6,17.8,26.1,32.5
2025-07-25 03:00:00,19.4,18.3,26.1,31.1
2025-07-25 04:00:00,18.9,17.5,26.1,30.6
2025-07-25 05:00:00,18.3,17.2,25.6,31.1
2025-07-25 06:00:00,19.4,18.3,26.1,30.6
2025-07-25 07:00:00,21.9,20.6,26.7,32.2
2025-07-25 08:00:00,24.4,22.5,28.3,32.5
2025-07-25 09:00:00,26.1,23.3,30.6,34.4
2025-07-25 10:00:00,26.7,25.0,31.7,36.7
2025-07-25 11:00:00,28.3,25.6,32.5,37.8
2025-07-25 12:00:00,29.4,27.2,33.9,38.9
2025-07-25 13:00:00,30.6,27.8,34.4,40.6
2025-07-25 14:00:00,32.2,27.8,34.4,41.1
